record_id,pmid,doi,title
30439296,30439296,10.1177/1203475418805709,Approach to the Assessment and Management of Adult Patients With Atopic Dermatitis: A Consensus Document. Section III: Evaluation of Atopic Dermatitis Patients for Comorbidities.
30430485,30430485,NA,Atopic dermatitis and mother-child interaction: a comparative study of 48 dyads.
30426693,30426693,10.1111/aos.13961,"A nationwide population-based study of social demographic factors, associated diseases and mortality of keratoconus patients in Denmark from 1977 to 2015."
30390206,30390206,10.1007/s40257-018-0405-2,The Medical and Psychosocial Associations of Alopecia: Recognizing Hair Loss as More Than a Cosmetic Concern.
30389491,30389491,10.1016/j.jid.2018.08.028,Atopic Dermatitis in America Study: A Cross-Sectional Study Examining the Prevalence and Disease Burden of Atopic Dermatitis in the US Adult Population.
30383905,30383905,10.1111/jdv.15321,Exploring the association between parental psychiatric disease and childhood atopic dermatitis: a matched case-control study.
30365995,30365995,10.1016/j.jaad.2018.08.063,"Association between atopic dermatitis, depression, and suicidal ideation: A systematic review and meta-analysis."
30338542,30338542,10.1111/pde.13698,Corticosteroid phobia (corticophobia) in parents of young children with atopic dermatitis and their health care providers.
30277424,30277424,10.1080/09546634.2018.1530442,Caregiver willingness to treat atopic dermatitis is not much improved by anchoring.
30234614,30234614,10.1097/DER.0000000000000401,Sleep Disturbance and Sleep-Related Impairment in Adults With Atopic Dermatitis: A Cross-sectional Study.
30215910,30215910,NA,Breastfeeding: Common Questions and Answers.
30198582,30198582,10.1111/jdv.15244,Predictors of treatment success in children with difficult to treat atopic dermatitis using a personalized integrative multidisciplinary (PIM) treatment programme.
30192705,30192705,10.1080/16506073.2018.1504320,Exposure-based cognitive behavior therapy for atopic dermatitis: an open trial.
30168085,30168085,10.1007/s40257-018-0383-4,Major Comorbidities of Atopic Dermatitis: Beyond Allergic Disorders.
30119868,30119868,10.1016/j.jaad.2018.03.017,"Association of atopic dermatitis with depression, anxiety, and suicidal ideation in children and adults: A systematic review and meta-analysis."
30092267,30092267,10.1016/j.anai.2018.07.040,"Content and construct validity, predictors, and distribution of self-reported atopic dermatitis severity in US adults."
30092266,30092266,10.1016/j.anai.2018.07.042,"Association of atopic dermatitis with allergic, autoimmune, and cardiovascular comorbidities in US adults."
30075341,30075341,10.1016/j.jaip.2018.05.038,Phenotypic Characterization of Eosinophilic Esophagitis in a Large Multicenter Patient Population from the Consortium for Food Allergy Research.
30027349,30027349,10.1007/s40257-018-0370-9,Dupilumab: A Review in Moderate-to-Severe Atopic Dermatitis.
29971354,29971354,10.1001/jamadermatol.2018.1572,Association of Inadequately Controlled Disease and Disease Severity With Patient-Reported Disease Burden in Adults With Atopic Dermatitis.
29953999,29953999,10.1159/000490002,Inflammation: A Contributor to Depressive Comorbidity in Inflammatory Skin Disease.
29923228,29923228,10.1111/jdv.15145,The self-assessed psychological comorbidities of prurigo in European patients: a multicentre study in 13 countries.
29872673,29872673,10.1016/j.ijwd.2017.11.002,The impact of pediatric skin disease on self-esteem.
29869332,29869332,10.1111/ijd.14076,Psychosomatic factors of atopic dermatitis exacerbation.
29860041,29860041,10.1016/j.jaad.2018.05.039,Association of family structure with atopic dermatitis in US children.
29786146,29786146,10.1111/pde.13527,"Awareness of and phobias about topical corticosteroids in parents of infants with eczema in Hangzhou, China."
29766369,29766369,10.1007/s12016-018-8688-x,Nutritional Issues in Food Allergy.
29740354,29740354,10.3389/fpsyt.2018.00133,"Increased Risk of Psychiatric Disorders in Allergic Diseases: A Nationwide, Population-Based, Cohort Study."
29733939,29733939,10.1016/j.jaad.2018.04.047,Ethnic differences and comorbidities of 909 prurigo nodularis patients.
29567854,29567854,10.1136/bmjopen-2017-020825,Risk factors of asthma exacerbation based on asthma severity: a nationwide population-based observational study in South Korea.
29555350,29555350,10.1016/j.anai.2018.03.009,The multidimensional burden of atopic dermatitis: An update.
29513367,29513367,10.1111/cea.13127,The familial aggregation of atopic diseases and depression or anxiety in children.
29500830,29500830,10.1111/1346-8138.14277,Changes in salivary chromogranin A levels in adults with atopic dermatitis are correlated with changes in their condition.
29433634,29433634,10.1016/S0151-9638(18)30088-7,[Burden of atopic dermatitis in adults].
29388334,29388334,10.1111/1346-8138.14218,Burden of atopic dermatitis in Japanese adults: Analysis of data from the 2013 National Health and Wellness Survey.
29374516,29374516,10.1016/j.neubiorev.2018.01.009,The vicious cycle of itch and anxiety.
29331049,29331049,10.1111/cea.13091,Prenatal maternal psychosocial stress and offspring's asthma and allergic disease: A systematic review and meta-analysis.
29319277,29319277,10.23736/S0392-0488.17.05794-7,Atopic dermatitis treatment: what's new on the horizon?
29292940,29292940,NA,[Atopic eczema common at all ages].
29275785,29275785,10.1016/j.jpsychores.2017.11.009,Food allergy: Children's symptom levels are associated with mothers' psycho-socio-economic variables.
29230479,29230479,10.2340/00015555-2862,Effects of a Hybrid Education Programme for Korean Mothers of Children with Atopic Dermatitis.
29223299,29223299,10.1016/j.anai.2017.09.076,Burden of skin pain in atopic dermatitis.
29193016,29193016,10.1111/bjd.16156,"Dupilumab with concomitant topical corticosteroid treatment in adults with atopic dermatitis with an inadequate response or intolerance to ciclosporin A or when this treatment is medically inadvisable: a placebo-controlled, randomized phase III clinical trial (LIBERTY AD CAFÉ)."
29182791,29182791,10.2340/00015555-2852,Substance P Antagonist Aprepitant Shows no Additive Effect Compared with Standardized Topical Treatment Alone in Patients with Atopic Dermatitis.
29168215,29168215,10.1111/1346-8138.14124,Non-corticosteroid adherence and itch severity influence perception of itch in atopic dermatitis.
29126499,29126499,10.1016/j.ad.2017.09.003,Economic Impact of Atopic Dermatitis in Adults: A Population-Based Study (IDEA Study).
28933010,28933010,10.1007/s13555-017-0201-6,Economic Evaluation of Dupilumab for the Treatment of Moderate-to-Severe Atopic Dermatitis in Adults.
28927517,28927517,10.1016/j.apnu.2017.06.001,Health-related Quality of Life and Mental Health of Adults With Atopic Dermatitis.
28915242,28915242,10.1371/journal.pone.0182897,A retrospective cost-analysis of additional homeopathic treatment in Germany: Long-term economic outcomes.
28902948,28902948,10.2340/00015555-2797,Psychological Health Status and Health-related Quality of Life in Adults with Atopic Dermatitis: A Nationwide Cross-sectional Study in South Korea.
28890116,28890116,10.1016/j.psym.2017.08.001,Dermatologic Conditions and Risk of Suicide: A Case-Control Study.
28849428,28849428,10.1007/s40257-017-0318-5,Topical Corticosteroid Concerns Among Parents of Children with Psoriasis versus Atopic Dermatitis: A French Multicenter Cross-Sectional Study.
28815264,28815264,10.2340/00015555-2767,Agreeableness as Predictor of Induced Scratching in Patients with Atopic Dermatitis: A Replication Study.
28804700,28804700,10.1007/s40629-017-0013-3,"Abridged version of the AWMF guideline for the medical clinical diagnostics of indoor mould exposure: S2K Guideline of the German Society of Hygiene, Environmental Medicine and Preventive Medicine (GHUP) in collaboration with the German Association of Allergists (AeDA), the German Society of Dermatology (DDG), the German Society for Allergology and Clinical Immunology (DGAKI), the German Society for Occupational and Environmental Medicine (DGAUM), the German Society for Hospital Hygiene (DGKH), the German Society for Pneumology and Respiratory Medicine (DGP), the German Mycological Society (DMykG), the Society for Pediatric Allergology and Environmental Medicine (GPA), the German Federal Association of Pediatric Pneumology (BAPP), and the Austrian Society for Medical Mycology (ÖGMM)."
28709566,28709566,10.1016/j.clindermatol.2017.03.008,"Selected comorbidities of atopic dermatitis: Atopy, neuropsychiatric, and musculoskeletal disorders."
28702987,28702987,NA,Quality of life and psychological disturbances in adults with atopic dermatitis in the Czech Republic.
28676884,28676884,10.2340/00015555-2741,Suicidal Ideation in Adult Patients with Atopic Dermatitis: A German Cross-sectional Study.
28668110,28668110,10.2500/aap.2017.38.4059,Association of maternal depression and allergic diseases in Korean children.
28632893,28632893,10.1111/all.13231,"Atopic dermatitis is associated with anxiety, depression, and suicidal ideation, but not with psychiatric hospitalization or suicide."
28606711,28606711,10.1016/j.jaad.2017.04.019,Impact of atopic dermatitis on health-related quality of life and productivity in adults in the United States: An analysis using the National Health and Wellness Survey.
28577806,28577806,10.1016/j.det.2017.02.011,Adjunctive Management of Itch in Atopic Dermatitis.
28559916,28559916,10.1186/s13223-017-0199-4,Maternal sensitivity and social support protect against childhood atopic dermatitis.
28511829,28511829,10.1016/j.clindermatol.2017.01.006,Suicidal behaviors in the dermatology patient.
28511823,28511823,10.1016/j.clindermatol.2017.01.003,Dissociation and conversion symptoms in dermatology.
28511822,28511822,10.1016/j.clindermatol.2017.01.005,Posttraumatic stress disorder (PTSD) and the dermatology patient.
28503712,28503712,10.1007/s13555-017-0181-6,"Dupilumab Improves General Health-Related Quality-of-Life in Patients with Moderate-to-Severe Atopic Dermatitis: Pooled Results from Two Randomized, Controlled Phase 3 Clinical Trials."
28501261,28501261,10.1016/j.ad.2017.01.004,Obsessive Compulsive Symptoms and Quality of Life in mothers of Children With Atopic Dermatitis.
28497920,28497920,10.4168/aair.2017.9.4.329,Prevalence of Self-reported Allergic Diseases and IgE Levels: A 2010 KNHANES Analysis.
28439896,28439896,10.1111/all.13189,Topical corticosteroid phobia in atopic dermatitis: International feasibility study of the TOPICOP score.
28406540,28406540,10.1111/1346-8138.13852,Salivary chromogranin A levels correlate with disease severity but do not reflect anxiety or personality of adult patients with atopic dermatitis.
28366239,28366239,10.1016/j.ad.2017.02.007,Mothers of Children With Atopic Dermatitis Are Not More Prone to Obsessive-Compulsive Symptoms.
28317521,28317521,10.1016/j.det.2016.11.002,"Quality of Life, Burden of Disease, Co-morbidities, and Systemic Effects in Vitiligo Patients."
28300443,28300443,10.1177/1203475416685078,"Atopic Dermatitis, Depression, and Suicidality."
28245844,28245844,10.1186/s13052-017-0330-7,Topical corticosteroid phobia in parents of pediatric patients with atopic dermatitis: a multicentre survey.
28242304,28242304,10.1016/j.jaci.2017.01.029,Effects of structured patient education in adults with atopic dermatitis: Multicenter randomized controlled trial.
28218994,28218994,10.1111/cea.12910,Maternal stress and psychological distress preconception: association with offspring atopic eczema at age 12 months.
28207767,28207767,10.1371/journal.pone.0171667,Osteoporosis in adult patients with atopic dermatitis: A nationwide population-based study.
28152431,28152431,10.1016/j.psyneuen.2017.01.007,Blunted cortisol response to psychosocial stress in atopic patients is associated with decrease in salivary alpha-amylase and aldosterone: Focus on sex and menstrual cycle phase.
28106783,28106783,10.3390/ijms18010190,Extract of Polygala tenuifolia Alleviates Stress-Exacerbated Atopy-Like Skin Dermatitis through the Modulation of Protein Kinase A and p38 Mitogen-Activated Protein Kinase Signaling Pathway.
28049449,28049449,10.1186/s12888-016-1160-7,Association of atopic dermatitis with depressive symptoms and suicidal behaviors among adolescents in Korea: the 2013 Korean Youth Risk Behavior Survey.
27995642,27995642,10.1111/cod.12731,Health-related quality of life in adult dermatitis patients stratified by filaggrin genotype.
27986496,27986496,10.1016/j.ijheh.2016.11.012,Medical diagnostics for indoor mold exposure.
27908570,27908570,10.1016/j.aller.2016.08.014,Sleep-related disorders in Latin-American children with atopic dermatitis: A case control study.
27864954,27864954,10.1111/all.13085,Prevalence of comorbidity and associated risk factors in adults with atopic dermatitis.
27832219,27832219,NA,Anxiety and Depression in Patients with Atopic Dermatitis in a Southeast Asian Tertiary Dermatological Centre.
27801949,27801949,10.1111/pai.12680,Maternal prenatal stress and child atopic dermatitis up to age 2 years: The Ulm SPATZ health study.
27637173,27637173,10.1111/pai.12657,Association between preschool eczema and medication for attention-deficit/hyperactivity disorder in school age.
27693983,27693983,10.1016/j.ijnurstu.2016.09.016,"Parenting and childhood atopic dermatitis: A cross-sectional study of relationships between parenting behaviour, skin care management, and disease severity in young children."
27690741,27690741,10.1056/NEJMoa1610020,Two Phase 3 Trials of Dupilumab versus Placebo in Atopic Dermatitis.
30307735,30307735,10.23970/AHRQEPCERTA224,Omega-3 Fatty Acids and Maternal and Child Health: An Updated Systematic Review.
27679577,27679577,10.3389/fphar.2016.00318,Fluoxetine Ameliorates Atopic Dermatitis-Like Skin Lesions in BALB/c Mice through Reducing Psychological Stress and Inflammatory Response.
27608366,27608366,10.1111/jdv.13961,"Monitoring of topical corticosteroid phobia in a population of parents with children with atopic dermatitis using the TOPICOP® scale: prevalence, risk factors and the impact of therapeutic patient education."
27566718,27566718,10.1007/s10578-016-0678-8,Anxiety and Atopic Disease: Comorbidity in a Youth Mental Health Setting.
27466290,27466290,10.1177/1359105316660181,Asthma and atopic diseases in adolescence and antidepressant medication in middle age.
27416084,27416084,NA,"A practical overview of pediatric atopic dermatitis, part 3: differential diagnosis, comorbidities, and measurement of disease burden."
27409526,27409526,10.1080/15622975.2016.1212171,Seasonality and BDNF polymorphism influences depression outcome in patients with atopic dermatitis and psoriasis.
27356086,27356086,10.1038/pr.2016.111,Associations between allergic diseases and attention deficit hyperactivity/oppositional defiant disorders in children.
27310101,27310101,10.1016/j.jad.2016.06.012,Risk of developing major depression and bipolar disorder among adolescents with atopic diseases: A nationwide longitudinal study in Taiwan.
27271265,27271265,10.1159/000444590,Children with Dry Skin and Atopic Predisposition: Outcome Measurement with Validated Scores for Atopic Dermatitis.
27268421,27268421,10.1016/j.jaad.2016.04.054,"Dupilumab therapy provides clinically meaningful improvement in patient-reported outcomes (PROs): A phase IIb, randomized, placebo-controlled, clinical trial in adult patients with moderate to severe atopic dermatitis (AD)."
27240604,27240604,10.1080/03007995.2016.1195733,The burden of atopic dermatitis in US adults: results from the 2013 National Health and Wellness Survey.
27171603,27171603,10.2340/00015555-2457,Atopic Eczema and Stress among Single Parents and Families: An Empirical Study of 96 Mothers.
27166464,27166464,NA,Atopic dermatitis in children.
27159513,27159513,NA,"A Twenty-Three-Year-Old Man with a Chronic Anterior Chest Wall Wound, Eosinophilia, and Elevated IgE-Job's Syndrome."
27088787,27088787,NA,[Desaturases of fatty acids (FADS) and their physiological and clinical implication].
27038335,27038335,10.1111/bjd.14633,"Risk of self-harm and nonfatal suicide attempts, and completed suicide in patients with psoriasis: a population-based cohort study."
27016803,27016803,10.1016/j.jaci.2016.01.020,Prenatal maternal distress affects atopic dermatitis in offspring mediated by oxidative stress.
26929974,26929974,10.1556/650.2016.30312,[Hypnotherapy of atopic dermatitis in an adult. Case report].
26923656,26923656,10.15036/arerugi.65.66,[THE JAPANESE VERSION OF TOPICOP SCALE AMONG PATIENTS WITH ATOPIC DERMATITIS: A TRANSLATION AND FEASIBILITY STUDY].
26831833,26831833,10.2340/00015555-2354,Serotonergic Markers in Atopic Dermatitis.
26807908,26807908,10.1371/journal.pone.0147847,Low Serum 25-Hydroxyvitamin D Levels Are Associated with Dry Eye Syndrome.
26799599,26799599,10.1111/all.12845,DOCK8: regulator of Treg in response to corticotropin-releasing hormone.
26777100,26777100,10.1016/j.jaad.2015.10.043,Patient burden of moderate to severe atopic dermatitis (AD): Insights from a phase 2b clinical trial of dupilumab in adults.
29087669,29087669,NA,[PSYCHODERMATOLOGY].
26715608,26715608,10.1542/peds.2015-1922,Allergic Diseases and Internalizing Behaviors in Early Childhood.
26660721,26660721,10.1111/jdv.13520,Quality of life in patients with alopecia areata: a hospital-based cross-sectional study.
26647908,26647908,10.1111/pai.12518,Maternal psychologic problems increased the risk of childhood atopic dermatitis.
26634090,26634090,10.4082/kjfm.2015.36.6.261,"The Association between Atopic Dermatitis and Depressive Symptoms in Korean Adults: The Fifth Korea National Health and Nutrition Examination Survey, 2007-2012."
26616256,26616256,10.1111/jdv.13519,The significance of structured parental educational intervention on childhood atopic dermatitis: a randomized controlled trial.
26588036,26588036,10.1111/cea.12681,"Peanut-allergic patients in the MIRABEL survey: characteristics, allergists' dietary advice and lessons from real life."
26490299,26490299,10.1111/ajd.12414,Carotenemia and hepatomegaly in an atopic child on an exclusion diet for a food allergy.
26481941,26481941,10.1007/s40259-015-0144-3,Selective Phosphodiesterase Inhibitors for Psoriasis: Focus on Apremilast.
26395995,26395995,10.1111/all.12762,Prenatal maternal stress and atopic diseases in the child: a systematic review of observational human studies.
26316069,26316069,10.1038/jid.2015.337,Association between Atopic Dermatitis and Depression in US Adults.
26251203,26251203,10.1016/j.aller.2015.04.006,Psychiatric disorders and symptoms severity in preschool children with atopic eczema.
26230412,26230412,10.1371/journal.pone.0134657,Can Additional Homeopathic Treatment Save Costs? A Retrospective Cost-Analysis Based on 44500 Insured Persons.
26205731,26205731,10.1111/papr.12335,Determinants for Quantitative Sensory Testing and the Association with Chronic Musculoskeletal Pain in the General Elderly Population.
26141036,26141036,10.12932/AP0554.33.2.2015,Analysis of various risk factors predisposing subjects to allergic rhinitis.
26087735,26087735,NA,PSYCHOSOMATIC ASPECTS IN PATIENTS WITH DERMATOLOGIC DISEASES.
26061325,26061325,10.1097/MD.0000000000000949,Psychological Distress in Young Adult Males with Atopic Dermatitis: A Cross-Sectional Study.
25919462,25919462,10.1371/journal.pone.0125082,Gross cystic disease fluid protein 15 in stratum corneum is a potential marker of decreased eccrine sweating for atopic dermatitis.
25897790,25897790,10.1371/journal.pone.0125172,Examining impacts of allergic diseases on psychological problems and tobacco use in Korean adolescents: the 2008-2011 Korean National Health and Nutrition Examination Survey.
25866177,25866177,10.1111/jdv.13135,The dermatology life quality index as a means to assess life quality in patients with different scar types.
25854671,25854671,NA,Skin and brain: itch and psychiatric disorders.
25814727,25814727,10.4103/0019-5154.152564,Gender differences in depression and anxiety among atopic dermatitis patients.
25795537,25795537,10.1016/j.jad.2015.02.025,Risk of developing major depressive disorder and anxiety disorders among adolescents and adults with atopic dermatitis: a nationwide longitudinal study.
25779976,25779976,10.1111/pai.12374,"Predicting risk for childhood asthma by pre-pregnancy, perinatal, and postnatal factors."
29387581,29387581,10.2147/PTT.S54090,Psoriasis in childhood: effective strategies to improve treatment adherence.
25736391,25736391,10.1177/1359105315572453,The relationship between suicidal behaviors and atopic dermatitis in Korean adolescents.
25595235,25595235,10.1016/j.jval.2014.09.008,Estimating quality-adjusted life-year loss due to noncommunicable diseases in Korean adults through to the year 2040.
25521458,25521458,10.1038/jid.2014.530,The psychological burden of skin diseases: a cross-sectional multicenter study among dermatological out-patients in 13 European countries.
25491017,25491017,10.1111/pde.12436,Correlation Between Serum 25-Hydroxyvitamin D and Virulence Genes of Staphylococcus aureus Isolates Colonizing Children with Atopic Dermatitis.
25441758,25441758,10.1016/j.ijnurstu.2014.09.008,"Childhood atopic dermatitis: a cross-sectional study of relationships between child and parent factors, atopic dermatitis management, and disease severity."
25201926,25201926,10.3122/jabfm.2014.05.140198,This issue: important clinical studies with new useful information on problems encountered daily by family physicians.
25149963,25149963,10.1016/j.annemergmed.2013.11.015,Images in emergency medicine. Young woman with cardiac arrest. Defatting dermatitis as a result of chloroform exposure.
25137616,25137616,10.1080/19338244.2014.926855,Prevalence and Characteristics of Chemical Intolerance: A Japanese Population-Based Study.
25129839,25129839,10.1016/j.smrv.2014.06.005,Diurnal and twenty-four hour patterning of human diseases: acute and chronic common and uncommon medical conditions.
25093714,25093714,10.3390/ijms150813482,Melatonin and atopy: role in atopic dermatitis and asthma.
25063312,25063312,10.1016/S0929-693X(13)72251-6,[Breastfeeding: health benefits for child and mother].
25026806,25026806,NA,[Clinical efficiency of combined therapy using adaptol for atopic dermatitis].
25017525,25017525,10.1016/j.jaip.2014.01.016,Atopic dermatitis in children.
24998961,24998961,10.1272/jnms.81.148,Stress sensitivity in patients with atopic dermatitis in relation to the translocator protein 18 kDa (TSPO).
24930567,24930567,10.1111/bjd.13084,Psychodermatological aspects of atopic dermatitis.
24751958,24751958,10.1684/ejd.2014.2273,Psychological aspects of patients with intrinsic atopic dermatitis.
24700936,24700936,10.4103/0019-5154.127678,Hypnotherapy: A Useful Adjunctive Therapeutic Modality in Hansen's Disease.
24691669,24691669,10.1007/s40257-014-0073-9,72nd annual meeting of the American Academy of Dermatology.
24552300,24552300,10.3109/09546634.2013.873762,Quality of life and psychosocial issues are important outcome measures in eczema treatment.
24474096,24474096,10.1590/abd1806-4841.20131915,Assessing depression and anxiety in the caregivers of pediatric patients with chronic skin disorders.
24428962,24428962,10.1016/j.anai.2013.09.017,Stress triggers coronary mast cells leading to cardiac events.
24371393,24371393,10.5021/ad.2013.25.4.454,Comparison of the psychological impacts of asymptomatic and symptomatic cutaneous diseases: vitiligo and atopic dermatitis.
24330257,24330257,10.1111/resp.12224,Association of chronic nasal symptoms with dyspnoea and quality-of-life impairment in chronic obstructive pulmonary disease.
24171905,24171905,10.1111/jdv.12301,Role of illness representations and coping in patients with atopic dermatitis: a cross-sectional study.
24165457,24165457,NA,Controlled outcome studies of child clinical hypnosis.
24146878,24146878,10.1371/journal.pone.0076493,TOPICOP©: a new scale evaluating topical corticosteroid phobia among atopic dermatitis outpatients and their parents.
24069175,24069175,10.1371/journal.pone.0073135,The effect of attending steiner schools during childhood on health in adulthood: a multicentre cross-sectional study.
24053642,24053642,10.1111/all.12246,Nonallergic comorbidities of atopic eczema: an overview of systematic reviews.
23947677,23947677,10.1111/exd.12208,Expressions of peroxisome proliferator-activated receptors (PPARs) are directly influenced by permeability barrier abrogation and inflammatory cytokines and depressed PPARα modulates expressions of chemokines and epidermal differentiation-related molecules in keratinocytes.
23767935,23767935,10.1080/13548506.2013.806814,Psychological distress in asthma and allergy: the Västerbotten Environmental Health Study.
23756579,23756579,10.2340/00015555-1634,"Personality traits, depression and itch in patients with atopic dermatitis in an experimental setting: a regression analysis."
23756375,23756375,10.5604/17322693.1049285,[Surface proteins of bacteria of the genus Bifidobacterium].
23590416,23590416,10.1111/pai.12056,Association of atopic and non-atopic asthma with emotional symptoms in school children.
23458232,23458232,10.1111/pde.12105,Effects of a short-term parental education program on childhood atopic dermatitis: a randomized controlled trial.
23414205,23414205,10.1111/1346-8138.12087,Japanese patients with psoriasis and atopic dermatitis show distinct personality profiles.
23398589,23398589,10.1080/13548506.2013.766353,"Sense of coherence, depression, and anger among adults with atopic dermatitis."
23245983,23245983,10.1016/j.clindermatol.2011.11.016,Sleep-wake disorders and dermatology.
23245973,23245973,10.1016/j.clindermatol.2011.11.006,Suicide risk in skin disorders.
23245818,23245818,10.1016/j.jaci.2012.10.041,Mental health comorbidity in patients with atopic dermatitis.
23245205,23245205,10.1016/j.mehy.2012.11.027,How does epidermal pathology interact with mental state?
23194292,23194292,10.1111/pai.12025,Food allergy and anaphylaxis in pediatrics: update 2010-2012.
23140273,23140273,10.1111/jcpp.12018,"Attention deficit hyperactivity disorder, tic disorder, and allergy: is there a link? A nationwide population-based study."
23021782,23021782,10.1016/j.sder.2012.07.003,Improving the patient-clinician and parent-clinician partnership in atopic dermatitis management.
23021781,23021781,10.1016/j.sder.2012.07.006,Understanding and managing atopic dermatitis in adult patients.
23030461,23030461,10.3109/09546634.2012.736021,Increased frequency of Attention Deficit Hyperactivity Disorder (ADHD) in acne versus dermatologic controls: analysis of an epidemiologic database from the US.
22949998,22949998,10.4111/kju.2012.53.8.541,Analysis of the risk factors for overactive bladder on the basis of a survey in the community.
22824978,22824978,10.2332/allergolint.12-OA-0429,Abnormal axon reflex-mediated sweating correlates with high state of anxiety in atopic dermatitis.
22747965,22747965,10.1111/j.1525-1470.2012.01808.x,Factors associated with steroid phobia in caregivers of children with atopic dermatitis.
22648457,22648457,10.1007/s00105-011-2323-6,[Pruritus and psoriasis : an important but frequently underestimated relation].
22621673,22621673,10.1111/j.1468-3083.2012.04578.x,Relationship between itch and psychological status of patients with atopic dermatitis.
22537536,22537536,10.1186/1756-0500-5-199,Effects of a dolphin interaction program on children with autism spectrum disorders: an exploratory research.
22430181,22430181,10.1007/s11136-012-0156-0,"Psychological comorbidity in patients with chronic tinnitus: analysis and comparison with chronic pain, asthma or atopic dermatitis patients."
22390686,22390686,10.1111/j.1346-8138.2012.01513.x,Patients with psoriasis and atopic dermatitis show distinct anxiety profiles.
23745171,23745171,10.1007/s13671-011-0003-5,Comorbidity in Atopic Dermatitis.
22258912,22258912,10.13109/zptm.2011.57.4.377,[Conception and evaluation of an 1-hour psychoeducational group intervention for patients with chronic pruritus].
22211355,22211355,10.1111/j.1365-2133.2011.10799.x,Core beliefs and psychological distress in patients with psoriasis and atopic eczema attending secondary care: the role of schemas in chronic skin disease.
22202646,22202646,10.1016/S0151-9638(11)70098-9,[What's new in pediatric dermatology in 2011?].
25386309,25386309,10.4081/dr.2012.e1,Atopic dermatitis in adolescence.
22187176,22187176,NA,"[Asthma as a psychosomatic disease. The causes, scale of the problem, connection with alexithymia and asthma control]."
22108486,22108486,NA,"TECA (Titrated Extract of Centella Asiatica): new microcirculatory, biomolecular, and vascular application in preventive and clinical medicine. A status paper."
22124413,22124413,10.3109/08923973.2011.632636,Polymorphisms in the serotonin transporter gene of patients with atopic dermatitis-association with personality traits related to high level of anxiety.
22097994,22097994,10.1111/j.1365-4632.2011.04883.x,"Correlation and agreement of self-assessed and objective skin disease severity in a cross-sectional study of patients with acne, psoriasis, and atopic eczema."
22002738,22002738,10.2340/00015555-1221,Itch severity and quality of life in patients with pruritus: preliminary validity of a Danish adaptation of the itch severity scale.
21879233,21879233,10.2340/00015555-1189,Progressive muscle relaxation therapy for atopic dermatitis: objective assessment of efficacy.
21781403,21781403,10.2500/aap.2011.32.3443,Biological terrorism and the allergist's office practice.
21738957,21738957,10.1590/s0365-05962011000300002,Breastfeeding and mucosal and cutaneous colonization by Staphylococcus aureus in atopic children.
21684588,21684588,10.1016/j.jaci.2011.05.003,"Depression, anxiety, and dermatologic quality of life in adolescents with atopic dermatitis."
21669965,21669965,10.1177/1359104511406969,"""Scratching"" beneath the surface: an integrative psychosocial approach to pediatric pruritus and pain."
21548659,21548659,10.2165/11589040-000000000-00000,Pediatric psychocutaneous disorders: a review of primary psychiatric disorders with dermatologic manifestations.
21474570,21474570,10.1378/chest.11-0219,Depression is more common in girls with nonatopic asthma.
21432612,21432612,10.1007/s12402-010-0040-0,Developmental comorbidity in attention-deficit/hyperactivity disorder.
21336474,21336474,10.2340/00015555-1074,"A case-control study on family dysfunction in patients with alopecia areata, psoriasis and atopic dermatitis."
21111430,21111430,10.1016/j.jpsychires.2010.11.003,"Specificity in the association of anxiety, depression, and atopic disorders in a community sample of adolescents."
21057740,21057740,10.2340/00015555-0933,Association of stress with symptoms of atopic dermatitis.
20864649,20864649,10.2164/jandrol.110.010959,Sexual dysfunction in female patients with neurodermatitis.
20695854,20695854,10.1111/j.1440-0960.2010.00636.x,Corticosteroid phobia and other confounders in the treatment of childhood atopic dermatitis explored using parent focus groups.
20670820,20670820,10.1016/j.iac.2010.05.003,Addressing psychosocial aspects of atopic dermatitis.
20392655,20392655,10.1016/j.smrv.2010.01.004,Eczema and sleep and its relationship to daytime functioning in children.
20388211,20388211,10.1186/1745-6215-11-37,Reporting bias in medical research - a narrative review.
20228538,20228538,10.4103/0378-6323.60540,Diet in dermatology: revisited.
20128985,20128985,10.2310/7750.2010.09021,Children with atopic dermatitis do not have more anxiety or different cortisol levels compared with normal children.
20089082,20089082,10.1111/j.1365-2230.2009.03771.x,Efficacy of a 5-HT1a receptor agonist in atopic dermatitis.
20070455,20070455,10.1111/j.1468-3083.2009.03542.x,"Well being, psychopathology and coping strategies in psoriasis compared with atopic dermatitis: a controlled study."
19886915,19886915,10.1111/j.1398-9995.2009.02249.x,"Associations among eczema, asthma, serum immunoglobulin E and depression in adults: a population-based study."
19827919,19827919,10.1089/bfm.2009.0050,A summary of the Agency for Healthcare Research and Quality's evidence report on breastfeeding in developed countries.
19578209,19578209,NA,[Advantan for therapy of atopic dermatitis].
19438436,19438436,10.1111/j.1365-2133.2009.09177.x,Development and validation of a questionnaire measuring quality of life in primary caregivers of children with atopic dermatitis (QPCAD).
19419459,19419459,10.1111/j.1525-1470.2009.00904.x,The relationship between sensory hypersensitivity and sleep quality of children with atopic dermatitis.
19399379,19399379,10.1007/s00105-009-1744-y,"[Suicidal ideation, anxiety and depression in adult patients with atopic dermatitis]."
19254981,19254981,10.1542/peds.2008-0841,Quality of life in pediatric bipolar disorder.
